YEAR;MONTH;STATE_NAME;STATE_CODE;CO2_QTY_TONNES;TF
2012;2;LUXEMBOURG;EL;89.450,94;2084
2012;2;MALTA;LM;17.237,59;959
2012;2;MOLDOVA, REPUBLIC OF;LU;3.766,13;400
2012;2;MONACO;LN;25,13;35
2012;2;MONTENEGRO;LY;2.366,55;373
2012;2;NETHERLANDS;EH;707.910,27;19542
2012;2;NORTH MACEDONIA;LW;2.981,65;347
2012;2;NORWAY*;EN;198.438,80;29847
2012;2;POLAND;EP;104.088,14;10966
2012;2;PORTUGAL*;LP;204.466,82;9960
2012;2;ROMANIA;LR;51.860,77;4906
2012;2;SERBIA;LY;13.678,99;1596
2012;2;SLOVAKIA;LZ;6.043,03;923
2012;2;SLOVENIA;LJ;6.528,46;1088
2012;2;SPAIN;LE;823.976,97;46400
2012;2;SWEDEN;ES;214.814,39;22048
2012;2;SWITZERLAND;LS;366.388,28;20122
2012;2;TÜRKIYE;LT;579.574,33;29396
2012;2;UNITED KINGDOM*;EG;2.263.686,11;81984
2012;3;ALBANIA;LA;6.644,98;748
2012;3;ARMENIA;UD;15.658,19;783
2012;3;AUSTRIA;LO;193.511,55;16042
2012;3;BELGIUM;EB;329.876,45;13186
2012;3;BOSNIA AND HERZEGOVINA;LQ;2.056,05;419
2012;3;BULGARIA;LB;26.548,71;2135
2012;3;CANARY ISLANDS;GC;284.344,01;14841
2012;3;CROATIA;LD;13.362,72;2086
2012;3;CYPRUS;LC;49.925,37;1912
2012;3;CZECHIA;LK;73.789,44;6205
2012;3;DENMARK*;EK;211.719,73;15315
2012;3;FINLAND;EF;188.852,29;12483
2012;3;FRANCE;LF;1.603.309,03;83227
2012;3;GERMANY;ED;2.317.995,93;96288
2012;3;GREECE;LG;106.808,08;10816
2012;3;HUNGARY;LH;41.905,11;3433
2012;3;ICELAND;BI;13.078,09;1472
2012;3;IRELAND;EI;137.892,26;8643
2012;3;ITALY;LI;901.874,37;64722
2012;3;KOSOVO;BK;6.653,67;568
2012;3;LATVIA;EV;24.684,92;2625
2012;3;LITHUANIA;EY;16.573,78;1714
2012;3;LUXEMBOURG;EL;96.447,21;2345
2012;3;MALTA;LM;20.101,50;1131
2012;3;MOLDOVA, REPUBLIC OF;LU;4.191,73;487
2012;3;MONACO;LN;35,75;52
2012;3;MONTENEGRO;LY;3.526,22;574
2012;3;NETHERLANDS;EH;778.445,25;22739
2012;3;NORTH MACEDONIA;LW;3.339,16;407
2012;3;NORWAY*;EN;234.968,83;33938
2012;3;POLAND;EP;120.395,07;12542
2012;3;PORTUGAL*;LP;233.688,96;11477
2012;3;ROMANIA;LR;60.983,99;5848
2012;3;SERBIA;LY;15.614,26;1898
2012;3;SLOVAKIA;LZ;7.344,97;1095
2012;3;SLOVENIA;LJ;7.293,11;1284
2012;3;SPAIN;LE;972.902,60;54414
2012;3;SWEDEN;ES;243.809,80;25015
2012;3;SWITZERLAND;LS;400.051,73;22506
2012;3;TÜRKIYE;LT;675.248,93;34063
2012;3;UNITED KINGDOM*;EG;2.520.293,85;91688
2012;4;ALBANIA;LA;7.189,96;750
2012;4;ARMENIA;UD;18.402,37;884
2012;4;AUSTRIA;LO;185.998,40;15130
2012;4;BELGIUM;EB;324.562,89;13262
2012;4;BOSNIA AND HERZEGOVINA;LQ;3.063,31;491
2012;4;BULGARIA;LB;27.068,80;2229
2012;4;CANARY ISLANDS;GC;252.302,14;13293
2012;4;CROATIA;LD;23.639,82;3018
2012;4;CYPRUS;LC;74.953,89;2625
2012;4;CZECHIA;LK;79.812,32;6282
2012;4;DENMARK*;EK;201.637,29;14539
2012;4;FINLAND;EF;169.300,61;11534
2012;4;FRANCE;LF;1.624.345,93;81155
2012;4;GERMANY;ED;2.323.597,56;93738
2012;4;GREECE;LG;166.401,67;14199
2012;4;HUNGARY;LH;47.504,61;3878
2012;4;ICELAND;BI;14.546,71;1624
2012;4;IRELAND;EI;159.523,81;9407
2012;4;ITALY;LI;979.486,59;67609
2012;4;KOSOVO;BK;8.042,80;641
2012;4;LATVIA;EV;42.023,52;3014
2012;4;LIECHTENSTEIN;LS;0,59;1
2012;4;LITHUANIA;EY;17.362,98;1820
2012;4;LUXEMBOURG;EL;92.026,10;2362
2012;4;MALTA;LM;26.453,89;1402
2012;4;MOLDOVA, REPUBLIC OF;LU;5.679,69;602
2012;4;MONACO;LN;35,36;51
2012;4;MONTENEGRO;LY;4.802,22;667
2012;4;NETHERLANDS;EH;798.956,21;22845
2012;4;NORTH MACEDONIA;LW;3.943,40;423
2012;4;NORWAY*;EN;213.649,12;30549
2012;4;POLAND;EP;136.803,15;13582
2012;4;PORTUGAL*;LP;271.542,71;13234
2012;4;ROMANIA;LR;69.104,48;6259
2012;4;SERBIA;LY;17.422,71;1989
2012;4;SLOVAKIA;LZ;8.056,42;1094
2012;4;SLOVENIA;LJ;9.411,92;1306
2012;4;SPAIN;LE;1.110.685,27;59396
2012;4;SWEDEN;ES;225.152,91;22691
2012;4;SWITZERLAND;LS;384.454,82;20439
2012;4;TÜRKIYE;LT;763.876,25;37803
2012;4;UNITED KINGDOM*;EG;2.573.386,87;93288
2012;5;ALBANIA;LA;7.241,47;799
2012;5;ARMENIA;UD;20.000,77;945
2012;5;AUSTRIA;LO;196.138,35;16077
2012;5;BELGIUM;EB;339.862,18;14441
2012;5;BOSNIA AND HERZEGOVINA;LQ;3.019,34;510
2012;5;BULGARIA;LB;38.942,80;2817
2012;5;CANARY ISLANDS;GC;194.540,80;11796
2012;5;CROATIA;LD;35.546,62;3919
2012;5;CYPRUS;LC;93.151,55;3112
2012;5;CZECHIA;LK;85.028,85;6776
2012;5;DENMARK*;EK;205.960,59;14213
2012;5;FINLAND;EF;169.893,36;12287
2012;5;FRANCE;LF;1.665.008,08;87807
2012;5;GERMANY;ED;2.488.639,87;103981
2012;5;GREECE;LG;288.723,01;19239
2012;5;HUNGARY;LH;50.401,93;4208
2012;5;ICELAND;BI;18.323,26;1737
2012;5;IRELAND;EI;176.773,76;10252
2012;5;ITALY;LI;1.046.245,99;75443
2012;5;KOSOVO;BK;7.855,37;631
2012;5;LATVIA;EV;34.922,32;3177
2012;5;LITHUANIA;EY;20.277,95;1960
2012;5;LUXEMBOURG;EL;91.210,95;2488
2012;5;MALTA;LM;29.432,67;1575
2012;5;MOLDOVA, REPUBLIC OF;LU;6.638,64;685
2012;5;MONACO;LN;57,08;84
2012;5;MONTENEGRO;LY;6.891,56;819
2012;5;NETHERLANDS;EH;847.592,21;25028
2012;5;NORTH MACEDONIA;LW;4.542,23;447
2012;5;NORWAY*;EN;241.999,00;34806
2012;5;POLAND;EP;157.952,16;15660
2012;5;PORTUGAL*;LP;278.783,30;13565
2012;5;ROMANIA;LR;75.489,72;6718
2012;5;SERBIA;LY;18.182,42;2032
2012;5;SLOVAKIA;LZ;9.214,54;1259
2012;5;SLOVENIA;LJ;9.943,11;1436
2012;5;SPAIN;LE;1.251.333,28;67670
2012;5;SWEDEN;ES;238.881,58;25302
2012;5;SWITZERLAND;LS;397.335,08;21953
2012;5;TÜRKIYE;LT;938.664,15;44644
2012;5;UNITED KINGDOM*;EG;2.763.798,23;103741
2012;6;ALBANIA;LA;7.957,18;833
2012;6;ARMENIA;UD;20.438,41;980
2012;6;AUSTRIA;LO;199.977,63;16397
2012;6;BELGIUM;EB;346.776,56;14559
2012;6;BOSNIA AND HERZEGOVINA;LQ;3.982,05;583
2012;6;BULGARIA;LB;76.817,19;4584
2012;6;CANARY ISLANDS;GC;199.470,15;11805
2012;6;CROATIA;LD;47.693,41;4867
2012;6;CYPRUS;LC;102.470,85;3336
2012;6;CZECHIA;LK;100.048,37;7458
2012;6;DENMARK*;EK;231.323,77;15089
2012;6;FINLAND;EF;172.448,87;11377
2012;6;FRANCE;LF;1.734.999,41;91147
2012;6;GERMANY;ED;2.503.474,90;103511
2012;6;GREECE;LG;376.089,03;23039
2012;6;HUNGARY;LH;52.344,47;4295
2012;6;ICELAND;BI;24.980,56;2041
2012;6;IRELAND;EI;186.557,77;10649
2012;6;ITALY;LI;1.127.931,84;80223
2012;6;KOSOVO;BK;8.699,32;692
2012;6;LATVIA;EV;35.297,22;3158
2012;6;LITHUANIA;EY;21.299,35;1961
2012;6;LUXEMBOURG;EL;93.415,88;2566
2012;6;MALTA;LM;31.738,65;1652
2012;6;MOLDOVA, REPUBLIC OF;LU;8.466,02;804
2012;6;MONACO;LN;62,81;89
2012;6;MONTENEGRO;LY;14.157,23;1259
2012;6;NETHERLANDS;EH;840.466,55;24450
2012;6;NORTH MACEDONIA;LW;4.703,02;487
2012;6;NORWAY*;EN;261.326,85;35245
2012;6;POLAND;EP;183.397,33;17518
2012;6;PORTUGAL*;LP;296.129,05;14086
2012;6;ROMANIA;LR;76.611,46;6853
2012;6;SERBIA;LY;20.659,62;2300
2012;6;SLOVAKIA;LZ;15.205,06;1501
2012;6;SLOVENIA;LJ;11.826,58;1538
2012;6;SPAIN;LE;1.333.539,55;70601
2012;6;SWEDEN;ES;240.249,79;22788
2012;6;SWITZERLAND;LS;406.270,81;22142
2012;6;TÜRKIYE;LT;1.032.524,72;48841
2012;6;UNITED KINGDOM*;EG;2.819.481,05;103498
2012;7;ALBANIA;LA;10.068,58;1003
2012;7;ARMENIA;UD;22.796,71;1073
2012;7;AUSTRIA;LO;202.919,86;16353
2012;7;BELGIUM;EB;368.659,12;14715
2012;7;BOSNIA AND HERZEGOVINA;LQ;4.206,22;574
2012;7;BULGARIA;LB;93.853,18;5557
2012;7;CANARY ISLANDS;GC;223.023,11;12856
2012;7;CROATIA;LD;59.141,84;5851
2012;7;CYPRUS;LC;109.259,93;3666
2012;7;CZECHIA;LK;104.577,37;7288
2012;7;DENMARK*;EK;243.867,08;14157
2012;7;FINLAND;EF;169.786,43;9292
2012;7;FRANCE;LF;1.892.557,13;94312
2012;7;GERMANY;ED;2.588.868,08;103719
2012;7;GREECE;LG;441.312,13;27089
2012;7;HUNGARY;LH;57.276,02;4563
2012;7;ICELAND;BI;25.397,31;2170
2012;7;IRELAND;EI;190.717,01;10797
2012;7;ITALY;LI;1.232.419,81;88107
2012;7;KOSOVO;BK;12.085,63;905
2012;7;LATVIA;EV;35.628,08;3291
2012;7;LITHUANIA;EY;21.539,41;1948
2012;7;LUXEMBOURG;EL;94.357,01;2626
2012;7;MALTA;LM;33.610,06;1826
2012;7;MOLDOVA, REPUBLIC OF;LU;9.325,53;851
2012;7;MONACO;LN;63,43;92
2012;7;MONTENEGRO;LY;15.685,08;1434
2012;7;NETHERLANDS;EH;907.062,40;25790
2012;7;NORTH MACEDONIA;LW;6.648,97;620
2012;7;NORWAY*;EN;257.293,09;30986
2012;7;POLAND;EP;186.270,53;16564
2012;7;PORTUGAL*;LP;340.451,13;15851
2012;7;ROMANIA;LR;81.561,04;7156
2012;7;SERBIA;LY;23.654,84;2561
2012;7;SLOVAKIA;LZ;17.642,78;1640
2012;7;SLOVENIA;LJ;13.086,37;1528
2012;7;SPAIN;LE;1.476.139,33;77288
2012;7;SWEDEN;ES;226.727,96;18096
